ID,sound,recognition,imageability,representativeness,category,SCORING,duration_s,samples,duration_ms,duration_recognition,main_category
P0005,CoughingAdultMale_06_MONO.wav,1411.22,6,7,coughingadultmale,2,2.140657596,94403,2140.657596,729.4375964,human
P0005,CoughingAdultMale_10_MONO.wav,847.4,7,1,coughingadultmale,2,1.014671202,44747,1014.671202,167.2712018,human
P0005,CowMoo_02_MONO.wav,1360.86,2,7,cowmoo,0,2.029342404,89494,2029.342404,668.4824036,natural
P0005,CowMoo_04_MONO.wav,1208.86,5,1,cowmoo,2,1.893333333,83496,1893.333333,684.4733333,natural
P0005,CowMoo_07new_MONO.wav,1984.515,4,3,cowmoo,2,2.52,111132,2520,535.485,natural
P0005,CowMoo_09nc_MONO.wav,957.25,7,5,cowmoo,2,1.494013605,65886,1494.013605,536.7636054,natural
P0005,CowMoo_10_MONO.wav,1465.045,7,9,cowmoo,2,2.194285714,96768,2194.285714,729.2407143,natural
P0005,CrowdApplause_02_MONO.wav,2160,5,5,crowdapplause,2,2.999727891,132288,2999.727891,839.7278912,human
P0005,CrowdApplause_05_MONO.wav,1118.37,7,3,crowdapplause,1,2.796575964,123329,2796.575964,1678.205964,human
P0005,CrowdApplause_06_MONO.wav,1141.82,5,1,crowdapplause,2,2.999614512,132283,2999.614512,1857.794512,human
P0005,CrowdApplause_07_MONO.wav,1292.73,7,7,crowdapplause,2,3,132300,3000,1707.27,human
P0005,CrowdApplause_09_MONO.wav,1643.085,7,9,crowdapplause,2,3,132300,3000,1356.915,human
P0005,CrowdCheering_05_MONO.wav,1504.57,5,9,crowdcheering,2,3,132300,3000,1495.43,human
P0005,CrowdCheering_06_MONO.wav,1331.37,6,3,crowdcheering,2,2.999501134,132278,2999.501134,1668.131134,human
P0005,CrowdCheering_07_MONO.wav,1906.145,7,1,crowdcheering,2,3,132300,3000,1093.855,human
P0005,CrowdCheering_08_MONO.wav,1329.655,4,5,crowdcheering,2,3,132300,3000,1670.345,human
P0005,CrowdCheering_10_MONO.wav,2065.84,7,7,crowdcheering,2,3,132300,3000,934.16,human
P0005,CryingAdultFemale_01_MONO.wav,3623,1,9,cryingfemale,1,2.999002268,132256,2999.002268,-623.9977324,human
P0005,CryingAdultFemale_05_MONO.wav,2104.33,5,3,cryingfemale,2,3,132300,3000,895.67,human
P0005,CryingAdultFemale_06_MONO.wav,1658.215,6,5,cryingfemale,2,3,132300,3000,1341.785,human
P0005,CryingAdultFemale_07_MONO.wav,1582.56,7,1,cryingfemale,2,3,132300,3000,1417.44,human
P0005,CryingAdultFemale_09nc_MONO.wav,1716.78,4,7,cryingfemale,1,2.965147392,130763,2965.147392,1248.367392,human
P0005,CryingAdultMale_03_MONO.wav,1347.285,5,7,cryingmale,2,3,132300,3000,1652.715,human
P0005,CryingAdultMale_04new_MONO.wav,1194.615,5,5,cryingmale,2,2.664739229,117515,2664.739229,1470.124229,human
P0005,CryingAdultMale_06_MONO.wav,1865.435,7,9,cryingmale,0,3,132300,3000,1134.565,human
P0005,CryingAdultMale_08_MONO.wav,1763.41,7,1,cryingmale,1,2.865714286,126378,2865.714286,1102.304286,human
P0005,CryingAdultMale_09_MONO.wav,2201.605,7,3,cryingmale,2,3,132300,3000,798.395,human
P0005,CryingChild_01_MONO.wav,1450.33,4,5,cryingchild,0,2.999637188,132284,2999.637188,1549.307188,human
P0005,CryingChild_02_MONO.wav,2243.23,5,1,cryingchild,2,2.536485261,111859,2536.485261,293.2552608,human
P0005,CryingChild_05_MONO.wav,2259.92,3,9,cryingchild,1,2.999274376,132268,2999.274376,739.3543764,human
P0005,CryingChild_07_MONO.wav,1645.4,2,3,cryingchild,2,3,132300,3000,1354.6,human
P0005,CryingChild_08_MONO.wav,1057.88,5,7,cryingchild,1,3,132300,3000,1942.12,human
P0005,DogBarking_01_MONO.wav,938.525,6,3,dogbarking,2,3,132300,3000,2061.475,natural
P0011,BirdSong_09_MONO.wav,1208.965,5,1,birdsong,2,3,132302,3000.045351,1791.080351,natural
P0005,DogBarking_07_MONO.wav,1129.195,5,7,dogbarking,2,2.981405896,131480,2981.405896,1852.210896,natural
P0005,DogBarking_08_MONO.wav,1940.31,3,5,dogbarking,2,2.97138322,131038,2971.38322,1031.07322,natural
P0005,DogBarking_10_MONO.wav,2187.255,4,9,dogbarking,2,2.995396825,132097,2995.396825,808.1418254,natural
P0005,DogGrowling_02_MONO.wav,1337.755,7,5,doggrowling,2,2.596961451,114526,2596.961451,1259.206451,natural
P0005,DogGrowling_03_MONO.wav,1856.32,4,3,doggrowling,1,3,132300,3000,1143.68,natural
P0005,DogGrowling_06_MONO.wav,956.385,3,7,doggrowling,1,3,132300,3000,2043.615,natural
P0005,DogGrowling_07_MONO.wav,920.145,7,1,doggrowling,2,1.707959184,75321,1707.959184,787.8141837,natural
P0005,DogGrowling_10_MONO.wav,764.14,5,9,doggrowling,1,3,132300,3000,2235.86,natural
P0005,DogHowling_02new_MONO.wav,896.835,7,3,doghowling,2,2.999047619,132258,2999.047619,2102.212619,natural
P0005,DogHowling_04_MONO.wav,2446.46,7,7,doghowling,1,3,132300,3000,553.54,natural
P0005,DogHowling_05new_MONO.wav,880.5,7,1,doghowling,2,1.77047619,78078,1770.47619,889.9761905,natural
P0005,DogHowling_09_MONO.wav,1227.905,4,9,doghowling,1,1.072222222,47285,1072.222222,-155.6827778,natural
P0005,DogHowling_10_MONO.wav,1308.255,5,5,doghowling,2,1.253877551,55296,1253.877551,-54.37744898,natural
P0005,Drilling_01_MONO.wav,1324.84,7,1,drilling,2,3,132300,3000,1675.16,mechanical
P0005,Drilling_02_MONO.wav,2426.76,4,5,drilling,0,2.999727891,132288,2999.727891,572.9678912,mechanical
P0005,Drilling_07_MONO.wav,1462.14,7,7,drilling,0,2.993696145,132022,2993.696145,1531.556145,mechanical
P0005,Drilling_08_MONO.wav,1896.775,2,9,drilling,1,3,132300,3000,1103.225,mechanical
P0005,Drilling_09new_MONO.wav,1356.4,6,3,drilling,2,2.992721088,131979,2992.721088,1636.321088,mechanical
P0005,DrillingPneumatic_02new_MONO.wav,2260.045,5,1,drillingpneumatic,1,2.995736961,132112,2995.736961,735.6919615,mechanical
P0005,DrillingPneumatic_04new_MONO.wav,1840.815,7,5,drillingpneumatic,2,3,132300,3000,1159.185,mechanical
P0005,DrillingPneumatic_05_MONO.wav,2099.82,3,7,drillingpneumatic,2,3,132300,3000,900.18,mechanical
P0005,DrillingPneumatic_07_MONO.wav,1802.075,7,3,drillingpneumatic,2,3,132300,3000,1197.925,mechanical
P0005,DrillingPneumatic_10_MONO.wav,2380.305,7,9,drillingpneumatic,0,3,132300,3000,619.695,mechanical
P0005,Fire_01_MONO.wav,3066.275,2,1,fire,0,3,132300,3000,-66.275,natural
P0005,Fire_02_MONO.wav,2108,5,7,fire,2,3,132300,3000,892,natural
P0005,Fire_03_MONO.wav,2668.1,7,9,fire,0,2.99707483,132171,2997.07483,328.9748299,natural
P0005,Fire_06_MONO.wav,1318.21,7,3,fire,2,3,132300,3000,1681.79,natural
P0005,Fire_09_MONO.wav,3120.055,2,5,fire,0,3,132300,3000,-120.055,natural
P0005,Footsteps_01_MONO.wav,1827.99,5,1,footsteps,2,3,132300,3000,1172.01,human
P0005,Footsteps_02_MONO.wav,2513.415,4,5,footsteps,2,2.95861678,130475,2958.61678,445.20178,human
P0005,Footsteps_05_MONO.wav,1487.965,7,3,footsteps,2,2.999977324,132299,2999.977324,1512.012324,human
P0005,Footsteps_09_MONO.wav,1693.11,5,7,footsteps,2,2.932902494,129341,2932.902494,1239.792494,human
P0005,Footsteps_10_MONO.wav,1996.355,1,9,footsteps,0,1.822131519,80356,1822.131519,-174.2234807,human
P0005,Hammer_02_MONO.wav,1632.03,3,9,hammer,0,3,132300,3000,1367.97,mechanical
P0005,Hammer_03_MONO.wav,1518.965,6,1,hammer,2,2.996462585,132144,2996.462585,1477.497585,mechanical
P0005,Hammer_06_MONO.wav,2106.475,7,5,hammer,2,2.909206349,128296,2909.206349,802.7313492,mechanical
P0005,Hammer_07_MONO.wav,1764.39,5,7,hammer,0,2.980929705,131459,2980.929705,1216.539705,mechanical
P0005,Hammer_09_MONO.wav,2114.055,3,3,hammer,2,2.992199546,131956,2992.199546,878.1445465,mechanical
P0005,Helicopter_02new_MONO.wav,942.815,7,3,helicopter,2,2.993492063,132013,2993.492063,2050.677063,mechanical
P0005,Helicopter_03_MONO.wav,3315.125,5,1,helicopter,0,3,132300,3000,-315.125,mechanical
P0005,Helicopter_08_MONO.wav,1214.745,7,9,helicopter,1,3,132300,3000,1785.255,mechanical
P0005,Helicopter_09_MONO.wav,1798.165,5,5,helicopter,1,3,132300,3000,1201.835,mechanical
P0005,Helicopter_10new_MONO.wav,1752.615,6,7,helicopter,2,2.966303855,130814,2966.303855,1213.688855,mechanical
P0005,HorseGalloping_01_MONO.wav,1876.7,7,3,horsegalloping,2,2.830408163,124821,2830.408163,953.7081633,natural
P0005,HorseGalloping_03_MONO.wav,1357.45,7,9,horsegalloping,1,2.913537415,128487,2913.537415,1556.087415,natural
P0005,HorseGalloping_06_MONO.wav,3105.025,3,7,horsegalloping,1,2.982335601,131521,2982.335601,-122.6893991,natural
P0005,HorseGalloping_08_MONO.wav,955.345,6,1,horsegalloping,2,2.958684807,130478,2958.684807,2003.339807,natural
P0005,HorseGalloping_10_MONO.wav,2428.085,5,5,horsegalloping,1,2.999206349,132265,2999.206349,571.1213492,natural
P0005,HorseNeighing_03_MONO.wav,1428.78,2,1,horseneighing,2,2.187029478,96448,2187.029478,758.2494785,natural
P0005,HorseNeighing_05_MONO.wav,1184.905,7,3,horseneighing,1,2.999274376,132268,2999.274376,1814.369376,natural
P0005,HorseNeighing_08_MONO.wav,2021.93,7,5,horseneighing,2,2.247052154,99095,2247.052154,225.1221542,natural
P0005,HorseNeighing_09new_MONO.wav,1246.61,7,7,horseneighing,2,1.724081633,76032,1724.081633,477.4716327,natural
P0005,HorseNeighing_10_MONO.wav,2266.795,5,9,horseneighing,1,2.73723356,120712,2737.23356,470.4385601,natural
P0005,HorseSnorting_02_MONO.wav,1011.965,1,5,horsesnorting,1,0.722290249,31853,722.2902494,-289.6747506,natural
P0005,HorseSnorting_05_MONO.wav,1909.505,6,7,horsesnorting,2,2.967120181,130850,2967.120181,1057.615181,natural
P0005,HorseSnorting_06new_MONO.wav,1077.7,7,1,horsesnorting,1,2.345941043,103456,2345.941043,1268.241043,natural
P0005,HorseSnorting_07_MONO.wav,899.39,2,9,horsesnorting,1,0.56399093,24872,563.9909297,-335.3990703,natural
P0005,HorseSnorting_10_MONO.wav,1610.925,5,3,horsesnorting,1,0.809795918,35712,809.7959184,-801.1290816,natural
P0005,InsectBuzzing_01_MONO.wav,2937.4,5,9,insectbuzzing,0,2.8,123480,2800,-137.4,natural
P0005,InsectBuzzing_03_MONO.wav,1397.625,3,7,insectbuzzing,2,3,132300,3000,1602.375,natural
P0005,InsectBuzzing_06_MONO.wav,1474.02,7,3,insectbuzzing,2,2.730680272,120423,2730.680272,1256.660272,natural
P0005,InsectBuzzing_07_MONO.wav,1373.225,7,5,insectbuzzing,2,2.43723356,107482,2437.23356,1064.00856,natural
P0005,InsectBuzzing_09_MONO.wav,932.025,7,1,insectbuzzing,2,3,132300,3000,2067.975,natural
P0005,InsectsStridulation_05_MONO.wav,2028.08,1,7,insectsstridulation,1,2.999931973,132297,2999.931973,971.8519728,natural
P0005,InsectsStridulation_07_MONO.wav,1631.295,3,9,insectsstridulation,0,2.999818594,132292,2999.818594,1368.523594,natural
P0005,InsectsStridulation_08_MONO.wav,1583.23,4,3,insectsstridulation,2,2.99984127,132293,2999.84127,1416.61127,natural
P0005,InsectsStridulation_09_MONO.wav,1505.495,5,5,insectsstridulation,2,2.999569161,132281,2999.569161,1494.074161,natural
P0005,InsectsStridulation_10_MONO.wav,1102.77,3,1,insectsstridulation,0,3,132300,3000,1897.23,natural
P0005,JetPassing_03_MONO.wav,1990.675,3,5,jetpassing,2,3,132300,3000,1009.325,mechanical
P0005,JetPassing_04_MONO.wav,3337.43,3,3,jetpassing,1,3,132300,3000,-337.43,mechanical
P0005,JetPassing_06_MONO.wav,3249.22,1,9,jetpassing,0,3,132300,3000,-249.22,mechanical
P0005,JetPassing_07_MONO.wav,1858.29,3,7,jetpassing,0,3,132300,3000,1141.71,mechanical
P0005,JetPassing_09_MONO.wav,2278.795,5,1,jetpassing,2,3,132300,3000,721.205,mechanical
P0005,LaughingAdultFemale_01_MONO.wav,1504.78,5,5,laughingfemale,2,3,132300,3000,1495.22,human
P0005,LaughingAdultFemale_02_MONO.wav,1016.81,5,3,laughingfemale,1,2.999387755,132273,2999.387755,1982.577755,human
P0005,LaughingAdultFemale_04new_MONO.wav,1496.315,7,1,laughingfemale,2,1.660634921,73234,1660.634921,164.3199206,human
P0005,LaughingAdultFemale_05_MONO.wav,1485.025,6,7,laughingfemale,2,1.1569161,51020,1156.9161,-328.1089002,human
P0005,LaughingAdultFemale_10_MONO.wav,1559.69,3,9,laughingfemale,1,3,132300,3000,1440.31,human
P0005,LaughingAdultMale_03_MONO.wav,1204.39,5,7,laughingmale,2,3,132300,3000,1795.61,human
P0005,LaughingAdultMale_04_MONO.wav,2207.14,6,5,laughingmale,2,3,132300,3000,792.86,human
P0005,LaughingAdultMale_06_MONO.wav,1183.925,7,3,laughingmale,2,1.860272109,82038,1860.272109,676.3471088,human
P0005,LaughingAdultMale_08_MONO.wav,1357.485,7,1,laughingmale,2,3,132300,3000,1642.515,human
P0005,LaughingAdultMale_09_MONO.wav,1631.105,5,9,laughingmale,1,3,132300,3000,1368.895,human
P0005,LaughingChild_02_MONO.wav,1030.355,5,5,laughingchild,2,2.246530612,99072,2246.530612,1216.175612,human
P0005,LaughingChild_03_MONO.wav,1136.36,5,3,laughingchild,2,1.788707483,78882,1788.707483,652.347483,human
P0005,LaughingChild_04rep_MONO.wav,1125.99,3,9,laughingchild,2,2.904648526,128095,2904.648526,1778.658526,human
P0005,LaughingChild_05_MONO.wav,1052.595,6,7,laughingchild,2,1.828571429,80640,1828.571429,775.9764286,human
P0005,LaughingChild_07_MONO.wav,1333.35,7,1,laughingchild,2,2.207732426,97361,2207.732426,874.3824263,human
P0005,LaughingGroup_01_MONO.wav,942.49,5,5,laughinggroup,2,3,132300,3000,2057.51,human
P0005,LaughingGroup_04_MONO.wav,922.95,7,7,laughinggroup,2,3,132300,3000,2077.05,human
P0005,LaughingGroup_05_MONO.wav,2298.965,5,9,laughinggroup,2,2.29877551,101376,2298.77551,-0.189489796,human
P0012,BirdSong_09_MONO.wav,1148.49,7,1,birdsong,2,3,132302,3000.045351,1851.555351,natural
P0005,LaughingGroup_09_MONO.wav,1338.36,4,3,laughinggroup,2,3,132300,3000,1661.64,human
P0005,Propeller_01_MONO.wav,3274.495,3,7,propeller,1,3,132300,3000,-274.495,mechanical
P0005,Propeller_04new_MONO.wav,1872.07,7,3,propeller,1,2.995056689,132082,2995.056689,1122.986689,mechanical
P0005,Propeller_05_MONO.wav,1515.38,5,1,propeller,1,3,132300,3000,1484.62,mechanical
P0005,Propeller_07_MONO.wav,1877.69,6,9,propeller,0,3,132300,3000,1122.31,mechanical
P0005,Propeller_10_MONO.wav,2737.73,5,5,propeller,1,3,132300,3000,262.27,mechanical
P0005,Rain_01_MONO.wav,1498.965,3,3,rain,0,2.999614512,132283,2999.614512,1500.649512,natural
P0005,Rain_03_MONO.wav,2980.81,2,7,rain,0,3,132300,3000,19.19,natural
P0005,Rain_05_MONO.wav,2977.15,3,5,rain,0,3,132300,3000,22.85,natural
P0005,Rain_08_MONO.wav,2483.39,5,9,rain,0,3,132300,3000,516.61,natural
P0005,Rain_09_MONO.wav,1249.6,5,1,rain,1,3,132300,3000,1750.4,natural
P0005,River_01_MONO.wav,2790.4,3,5,river,1,3,132300,3000,209.6,natural
P0013,BirdSong_09_MONO.wav,865.385,6,1,birdsong,2,3,132302,3000.045351,2134.660351,natural
P0005,River_06_MONO.wav,3308.76,6,9,river,1,3,132300,3000,-308.76,natural
P0005,River_07_MONO.wav,2281.655,5,3,river,1,3,132300,3000,718.345,natural
P0005,River_08_MONO.wav,1171.98,7,7,river,1,3,132300,3000,1828.02,natural
P0005,Sawing_01_MONO.wav,2988.445,5,9,sawing,1,2.766235828,121991,2766.235828,-222.2091723,mechanical
P0005,Sawing_03_MONO.wav,2123.96,6,5,sawing,1,2.999931973,132297,2999.931973,875.9719728,mechanical
P0005,Sawing_04_MONO.wav,1887.555,4,1,sawing,2,2.998956916,132254,2998.956916,1111.401916,mechanical
P0005,Sawing_07new_MONO.wav,2331.705,5,3,sawing,2,2.987188209,131735,2987.188209,655.4832086,mechanical
P0005,Sawing_10_MONO.wav,678.62,7,7,sawing,2,2.998956916,132254,2998.956916,2320.336916,mechanical
P0005,SawingManual_02_MONO.wav,1683.88,7,5,sawingmanual,1,3,132300,3000,1316.12,mechanical
P0005,SawingManual_04_MONO.wav,1878.345,6,3,sawingmanual,2,3,132300,3000,1121.655,mechanical
P0005,SawingManual_05_MONO.wav,2289.52,6,7,sawingmanual,1,2.718072562,119867,2718.072562,428.5525624,mechanical
P0005,SawingManual_06_MONO.wav,1365.32,4,1,sawingmanual,1,3.000226757,132310,3000.226757,1634.906757,mechanical
P0005,SawingManual_07_MONO.wav,2761.47,6,9,sawingmanual,1,2.847755102,125586,2847.755102,86.28510204,mechanical
P0005,SeaWaves_02_MONO.wav,3099.225,3,5,seawaves,0,2.999863946,132294,2999.863946,-99.36105442,natural
P0005,SeaWaves_04_MONO.wav,2315.075,6,3,seawaves,0,3,132300,3000,684.925,natural
P0005,SeaWaves_07_MONO.wav,1961.12,3,7,seawaves,0,2.998911565,132252,2998.911565,1037.791565,natural
P0005,SeaWaves_08_MONO.wav,3222.49,5,1,seawaves,0,3,132300,3000,-222.49,natural
P0005,SeaWaves_10_MONO.wav,1900.98,3,9,seawaves,0,3,132300,3000,1099.02,natural
P0005,Sneezing_01_MONO.wav,948.37,5,5,sneezing,2,1.356802721,59835,1356.802721,408.4327211,human
P0005,Sneezing_06_MONO.wav,1114.45,5,1,sneezing,2,2.670272109,117759,2670.272109,1555.822109,human
P0005,Sneezing_07_MONO.wav,896.225,7,9,sneezing,2,1.293605442,57048,1293.605442,397.3804422,human
P0005,Sneezing_08_MONO.wav,907.47,7,7,sneezing,2,1.102947846,48640,1102.947846,195.4778458,human
P0005,Sneezing_10_MONO.wav,1647.385,6,3,sneezing,2,3,132300,3000,1352.615,human
P0005,Snoring_02_MONO.wav,2029.035,7,5,snoring,2,2.996870748,132162,2996.870748,967.8357483,human
P0005,Snoring_03_MONO.wav,1503.57,5,7,snoring,2,2.128752834,93878,2128.752834,625.1828345,human
P0005,Snoring_04_MONO.wav,868.985,7,3,snoring,2,3,132300,3000,2131.015,human
P0005,Snoring_06_MONO.wav,1112.535,3,9,snoring,2,3,132300,3000,1887.465,human
P0005,Snoring_07_MONO.wav,1606.2,7,1,snoring,2,2.960045351,130538,2960.045351,1353.845351,human
P0005,ThroatClearing_01_MONO.wav,748.215,6,3,throatclearing,2,1.10877551,48897,1108.77551,360.5605102,human
P0005,ThroatClearing_02_MONO.wav,619.86,7,7,throatclearing,2,0.951451247,41959,951.4512472,331.5912472,human
P0005,ThroatClearing_07_MONO.wav,700.235,3,9,throatclearing,0,1.220090703,53806,1220.090703,519.8557029,human
P0005,ThroatClearing_09_MONO.wav,716.45,7,1,throatclearing,2,0.537913832,23722,537.9138322,-178.5361678,human
P0005,ThroatClearing_10_MONO.wav,894.07,6,5,throatclearing,2,0.738662132,32575,738.6621315,-155.4078685,human
P0005,Thunder_02_MONO.wav,2089.195,7,9,thunder,2,3,132300,3000,910.805,natural
P0005,Thunder_03_MONO.wav,1397.89,4,5,thunder,2,3,132300,3000,1602.11,natural
P0005,Thunder_06_MONO.wav,3148.82,3,7,thunder,2,3,132300,3000,-148.82,natural
P0005,Thunder_08_MONO.wav,1289.285,3,1,thunder,2,2.999455782,130564,2999.455782,1710.170782,natural
P0005,Thunder_10_MONO.wav,1441.295,6,3,thunder,2,3,132300,3000,1558.705,natural
P0005,TrainBreaks_04new_MONO.wav,1795.565,4,1,trainbreaks,2,2.401655329,105913,2401.655329,606.0903288,mechanical
P0005,TrainBreaks_05_MONO.wav,2583.42,2,9,trainbreaks,0,3,132300,3000,416.58,mechanical
P0005,TrainBreaks_07_MONO.wav,1608.885,4,7,trainbreaks,2,3,132300,3000,1391.115,mechanical
P0005,TrainBreaks_09new_MONO.wav,2084.55,6,5,trainbreaks,2,2.922403628,128878,2922.403628,837.8536281,mechanical
P0005,TrainBreaks_10_MONO.wav,1875.32,5,3,trainbreaks,2,2.999773243,132290,2999.773243,1124.453243,mechanical
P0005,TrainSignal_04_MONO.wav,1423.865,7,5,trainsignal,2,3,132300,3000,1576.135,mechanical
P0005,TrainSignal_06_MONO.wav,1134.01,5,1,trainsignal,1,2.362403628,104182,2362.403628,1228.393628,mechanical
P0005,TrainSignal_08_MONO.wav,1142.17,6,9,trainsignal,1,1.306122449,57600,1306.122449,163.952449,mechanical
P0005,TrainSignal_09_MONO.wav,842.425,4,7,trainsignal,1,1.384489796,61056,1384.489796,542.0647959,mechanical
P0005,TrainSignal_10_MONO.wav,1521.1,3,3,trainsignal,1,1.253877551,55296,1253.877551,-267.222449,mechanical
P0005,TrainWagons_01_MONO.wav,2342.55,5,9,trainwagons,0,2.99984127,132293,2999.84127,657.2912698,mechanical
P0005,TrainWagons_02new_MONO.wav,3309.705,1,5,trainwagons,0,2.95154195,130163,2951.54195,-358.1630499,mechanical
P0005,TrainWagons_05_MONO.wav,1742.4,2,7,trainwagons,0,3,132300,3000,1257.6,mechanical
P0005,TrainWagons_09new_MONO.wav,2394.13,4,3,trainwagons,1,2.939659864,129639,2939.659864,545.5298639,mechanical
P0005,TrainWagons_10_MONO.wav,2643.085,5,1,trainwagons,1,3,132300,3000,356.915,mechanical
P0005,Waterfall_01_MONO.wav,1934.695,5,5,waterfall,0,3,132300,3000,1065.305,natural
P0005,Waterfall_02_MONO.wav,1187.69,3,9,waterfall,0,2.916825397,128632,2916.825397,1729.135397,natural
P0005,Waterfall_05_MONO.wav,1874.19,7,1,waterfall,1,3,132300,3000,1125.81,natural
P0005,Waterfall_07_MONO.wav,3096.355,4,3,waterfall,0,3,132300,3000,-96.355,natural
P0005,Waterfall_08_MONO.wav,2860.255,5,7,waterfall,1,2.924217687,128958,2924.217687,63.96268707,natural
P0005,Wind_02_MONO.wav,3564.715,2,1,wind,2,3,132300,3000,-564.715,natural
P0005,Wind_03new_MONO.wav,3856.42,2,9,wind,0,3,132300,3000,-856.42,natural
P0005,Wind_05_MONO.wav,3811.845,3,5,wind,2,3,132300,3000,-811.845,natural
P0005,Wind_08new_MONO.wav,3156.06,5,3,wind,2,3,132300,3000,-156.06,natural
P0005,Wind_09_MONO.wav,2589.545,5,7,wind,0,3,132300,3000,410.455,natural
P0014,BirdsFlyingOff_03_MONO.wav,1707.14,6,10,birdsflyingoff,0,1.828571429,80640,1828.571429,121.4314286,natural
P0014,BirdsFlyingOff_04_MONO.wav,2801.285,2,4,birdsflyingoff,0,2.515623583,110939,2515.623583,-285.6614172,natural
P0014,BirdsFlyingOff_05_MONO.wav,2087.765,6,6,birdsflyingoff,0,2.980839002,131455,2980.839002,893.0740023,natural
P0014,BirdsFlyingOff_08_MONO.wav,2470.97,5,2,birdsflyingoff,2,2.927528345,129104,2927.528345,456.5583447,natural
P0014,BirdsFlyingOff_10_MONO.wav,1399.89,6,8,birdsflyingoff,2,1.175510204,51840,1175.510204,-224.3797959,natural
P0014,BirdSong_01_MONO.wav,916.97,7,8,birdsong,2,3,132300,3000,2083.03,natural
P0014,BirdSong_03_MONO.wav,1018.73,6,10,birdsong,1,3,132301,3000.022676,1981.292676,natural
P0014,BirdSong_06_MONO.wav,733.705,6,2,birdsong,2,2.999659864,132285,2999.659864,2265.954864,natural
P0014,BirdSong_08_MONO.wav,1384.115,6,6,birdsong,2,3,132300,3000,1615.885,natural
P0014,BirdSong_10rep_MONO.wav,1095.1,7,4,birdsong,1,2.4869161,109673,2486.9161,1391.8161,natural
P0014,BirdSquawk_02_MONO.wav,818.7,7,6,birdsquawk,1,2.597414966,114546,2597.414966,1778.714966,natural
P0014,BirdSquawk_03_MONO.wav,1279.15,6,10,birdsquawk,0,2.588684807,114161,2588.684807,1309.534807,natural
P0014,BirdSquawk_06_MONO.wav,1522.36,2,8,birdsquawk,0,0.930657596,41042,930.6575964,-591.7024036,natural
P0014,BirdSquawk_09_MONO.wav,1093.895,6,4,birdsquawk,1,3,132300,3000,1906.105,natural
P0014,BirdSquawk_10_MONO.wav,1110.615,2,2,birdsquawk,1,1.7763,78336,1776.326531,665.7115306,natural
P0014,CarHorn_01_MONO.wav,1805.975,6,8,carhorn,2,2.763854875,121886,2763.854875,957.8798753,mechanical
P0014,CarHorn_03_MONO.wav,758.685,5,10,carhorn,2,1.428412698,62993,1428.412698,669.7276984,mechanical
P0014,CarHorn_04_MONO.wav,768.095,7,6,carhorn,2,1.03968254,45850,1039.68254,271.5875397,mechanical
P0014,CarHorn_05_MONO.wav,1318.795,6,4,carhorn,2,2.858752834,126071,2858.752834,1539.957834,mechanical
P0014,CarHorn_06_MONO.wav,530.675,7,2,carhorn,2,2.778276644,122522,2778.276644,2247.601644,mechanical
P0014,CarSkidding_01_MONO.wav,1077.67,6,8,carskidding,1,2.766281179,121993,2766.281179,1688.611179,mechanical
P0014,CarSkidding_05_MONO.wav,1687.435,7,10,carskidding,1,2.991836735,131940,2991.836735,1304.401735,mechanical
P0014,CarSkidding_06new_MONO.wav,879.53,6,4,carskidding,1,2.705124717,119296,2705.124717,1825.594717,mechanical
P0014,CarSkidding_07new_MONO.wav,764.55,6,2,carskidding,1,2.426643991,107015,2426.643991,1662.093991,mechanical
P0014,CarSkidding_10_MONO.wav,2643.495,6,6,carskidding,1,2.983877551,131589,2983.877551,340.382551,mechanical
P0014,CarStarting_01_MONO.wav,1024.09,5,6,carstarting,1,2.821791383,124441,2821.791383,1797.701383,mechanical
P0014,CarStarting_03_MONO.wav,1328.91,6,4,carstarting,1,3,132300,3000,1671.09,mechanical
P0014,CarStarting_06_MONO.wav,1306.415,6,2,carstarting,2,3,132300,3000,1693.585,mechanical
P0014,CarStarting_07_MONO.wav,1613.185,6,10,carstarting,1,3,132300,3000,1386.815,mechanical
P0014,CarStarting_10_MONO.wav,2122.635,6,8,carstarting,0,2.720294785,119965,2720.294785,597.6597846,mechanical
P0014,CatHissing_01_MONO.wav,1816.585,4,6,cathissing,0,0.807210884,35598,807.2108844,-1009.374116,natural
P0014,CatHissing_06_MONO.wav,780.165,3,10,cathissing,0,0.674671202,29753,674.6712018,-105.4937982,natural
P0014,CatHissing_08_MONO.wav,994.495,6,4,cathissing,2,0.914285714,40320,914.2857143,-80.20928571,natural
P0014,CatHissing_09_MONO.wav,1464.185,6,2,cathissing,0,0.992653061,43776,992.6530612,-471.5319388,natural
P0014,CatHissing_10_MONO.wav,1417.205,5,8,cathissing,2,1.491655329,65782,1491.655329,74.4503288,natural
P0014,CatMeowing_01_MONO.wav,993.545,6,8,catmeowing,1,2.741451247,120898,2741.451247,1747.906247,natural
P0014,CatMeowing_02_MONO.wav,749.01,7,6,catmeowing,1,1.251723356,55201,1251.723356,502.713356,natural
P0014,CatMeowing_03_MONO.wav,799.205,6,2,catmeowing,2,1.610521542,71024,1610.521542,811.316542,natural
P0014,CatMeowing_04_MONO.wav,594.535,6,10,catmeowing,0,3,132300,3000,2405.465,natural
P0014,CatMeowing_05_MONO.wav,887.38,6,4,catmeowing,1,0.862018141,38015,862.0181406,-25.36185941,natural
